,PEOPLE_POSITIVE_CASES_COUNT,COUNTY_NAME,PROVINCE_STATE_NAME,REPORT_DATE,REPORT_DATE1,CONTINENT_NAME,DATA_SOURCE_NAME,PEOPLE_DEATH_NEW_COUNT,COUNTY_FIPS_NUMBER,COUNTRY_ALPHA_3_CODE,COUNTRY_SHORT_NAME,COUNTRY_ALPHA_2_CODE,PEOPLE_POSITIVE_NEW_CASES_COUNT,PEOPLE_DEATH_COUNT
36348,3111,,,2020-05-06,2020-05-06,Europe,JHU CSSE Global Timeseries,10,,HUN,Hungary,HU,46,373
36349,3150,,,2020-05-07,2020-05-07,Europe,JHU CSSE Global Timeseries,10,,HUN,Hungary,HU,39,383
36350,3178,,,2020-05-08,2020-05-08,Europe,JHU CSSE Global Timeseries,9,,HUN,Hungary,HU,28,392
36351,3213,,,2020-05-09,2020-05-09,Europe,JHU CSSE Global Timeseries,13,,HUN,Hungary,HU,35,405
36352,3263,,,2020-05-10,2020-05-10,Europe,JHU CSSE Global Timeseries,8,,HUN,Hungary,HU,50,413
36353,3284,,,2020-05-11,2020-05-11,Europe,JHU CSSE Global Timeseries,8,,HUN,Hungary,HU,21,421
36354,3313,,,2020-05-12,2020-05-12,Europe,JHU CSSE Global Timeseries,4,,HUN,Hungary,HU,29,425
36355,3341,,,2020-05-13,2020-05-13,Europe,JHU CSSE Global Timeseries,5,,HUN,Hungary,HU,28,430
36356,3380,,,2020-05-14,2020-05-14,Europe,JHU CSSE Global Timeseries,6,,HUN,Hungary,HU,39,436
36357,3417,,,2020-05-15,2020-05-15,Europe,JHU CSSE Global Timeseries,6,,HUN,Hungary,HU,37,442
36358,3473,,,2020-05-16,2020-05-16,Europe,JHU CSSE Global Timeseries,6,,HUN,Hungary,HU,56,448
36359,3509,,,2020-05-17,2020-05-17,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,36,451
36360,3535,,,2020-05-18,2020-05-18,Europe,JHU CSSE Global Timeseries,11,,HUN,Hungary,HU,26,462
36361,3556,,,2020-05-19,2020-05-19,Europe,JHU CSSE Global Timeseries,5,,HUN,Hungary,HU,21,467
36362,185020,,,2021-03-23,2021-03-23,Europe,JHU CSSE Global Timeseries,24,,ARM,Armenia,AM,801,3384
36363,2853,,,2021-07-29,2021-07-29,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,20,33
36364,2149,,,2021-03-18,2021-03-18,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,8,27
36365,3290,,,2021-09-19,2021-09-19,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,33
36366,131,,,2020-08-08,2020-08-08,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,3,4
36367,123,,,2020-08-04,2020-08-04,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,2,4
36368,2508,,,2021-06-03,2021-06-03,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,33
36369,1,,,2020-03-08,2020-03-08,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36370,0,,,2020-01-24,2020-01-24,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36371,3058,,,2021-08-14,2021-08-14,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,3,33
36372,95,,,2020-04-30,2020-04-30,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36373,154,,,2020-08-28,2020-08-28,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36374,0,,,2020-02-16,2020-02-16,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36375,0,,,2020-01-23,2020-01-23,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36376,0,,,2020-01-22,2020-01-22,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36377,3224,,,2021-09-03,2021-09-03,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,4,33
36378,1665,,,2021-02-08,2021-02-08,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,10,19
36379,1655,,,2021-02-07,2021-02-07,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,8,19
36380,2254,,,2021-03-27,2021-03-27,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,6,28
36381,222,,,2020-10-04,2020-10-04,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,2
36382,2662,,,2021-07-16,2021-07-16,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,7,33
36383,2506,,,2021-06-01,2021-06-01,Europe,JHU CSSE Global Timeseries,1,,MCO,Monaco,MC,2,33
36384,397,,,2020-11-03,2020-11-03,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,22,2
36385,178,,,2020-09-15,2020-09-15,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,1
36386,3299,,,2021-09-22,2021-09-22,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,2,33
36387,94,,,2020-04-26,2020-04-26,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36388,99,,,2020-06-19,2020-06-19,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36389,2378,,,2021-04-13,2021-04-13,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,31
36390,577,,,2020-11-20,2020-11-20,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,4,3
36391,1596,,,2021-02-04,2021-02-04,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,24,18
36392,789,,,2020-12-25,2020-12-25,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,6,3
36393,2961,,,2021-08-05,2021-08-05,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,21,33
36394,2532,,,2021-06-15,2021-06-15,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,6,33
36395,3290,,,2021-09-18,2021-09-18,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,33
36396,138,,,2020-08-11,2020-08-11,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,5,4
36397,133,,,2020-08-10,2020-08-10,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36398,99,,,2020-06-02,2020-06-02,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36399,2502,,,2021-05-25,2021-05-25,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,32
36400,46,,,2020-03-29,2020-03-29,Europe,JHU CSSE Global Timeseries,1,,MCO,Monaco,MC,4,1
36401,0,,,2020-02-25,2020-02-25,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36402,210,,,2020-09-27,2020-09-27,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,2
36403,193,,,2020-09-20,2020-09-20,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,1
36404,3598,,,2020-05-20,2020-05-20,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,42,470
36405,3641,,,2020-05-21,2020-05-21,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,43,473
36406,3678,,,2020-05-22,2020-05-22,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,37,476
36407,3713,,,2020-05-23,2020-05-23,Europe,JHU CSSE Global Timeseries,6,,HUN,Hungary,HU,35,482
36408,3741,,,2020-05-24,2020-05-24,Europe,JHU CSSE Global Timeseries,4,,HUN,Hungary,HU,28,486
36409,3756,,,2020-05-25,2020-05-25,Europe,JHU CSSE Global Timeseries,5,,HUN,Hungary,HU,15,491
36410,3771,,,2020-05-26,2020-05-26,Europe,JHU CSSE Global Timeseries,8,,HUN,Hungary,HU,15,499
36411,3793,,,2020-05-27,2020-05-27,Europe,JHU CSSE Global Timeseries,6,,HUN,Hungary,HU,22,505
36412,3816,,,2020-05-28,2020-05-28,Europe,JHU CSSE Global Timeseries,4,,HUN,Hungary,HU,23,509
36413,3841,,,2020-05-29,2020-05-29,Europe,JHU CSSE Global Timeseries,8,,HUN,Hungary,HU,25,517
36414,3867,,,2020-05-30,2020-05-30,Europe,JHU CSSE Global Timeseries,7,,HUN,Hungary,HU,26,524
36415,3876,,,2020-05-31,2020-05-31,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,9,526
36416,3892,,,2020-06-01,2020-06-01,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,16,527
36417,3921,,,2020-06-02,2020-06-02,Europe,JHU CSSE Global Timeseries,5,,HUN,Hungary,HU,29,532
36418,3931,,,2020-06-03,2020-06-03,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,10,534
36419,3954,,,2020-06-04,2020-06-04,Europe,JHU CSSE Global Timeseries,5,,HUN,Hungary,HU,23,539
36420,3970,,,2020-06-05,2020-06-05,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,16,542
36421,3990,,,2020-06-06,2020-06-06,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,20,545
36422,4008,,,2020-06-07,2020-06-07,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,18,546
36423,4014,,,2020-06-08,2020-06-08,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,6,548
36424,4017,,,2020-06-09,2020-06-09,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,3,550
36425,4027,,,2020-06-10,2020-06-10,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,10,551
36426,4039,,,2020-06-11,2020-06-11,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,12,553
36427,4053,,,2020-06-12,2020-06-12,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,14,555
36428,4064,,,2020-06-13,2020-06-13,Europe,JHU CSSE Global Timeseries,4,,HUN,Hungary,HU,11,559
36429,4069,,,2020-06-14,2020-06-14,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,5,562
36430,4076,,,2020-06-15,2020-06-15,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,7,563
36431,4077,,,2020-06-16,2020-06-16,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,1,565
36432,4078,,,2020-06-17,2020-06-17,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,1,567
36433,4079,,,2020-06-18,2020-06-18,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,1,568
36434,4081,,,2020-06-19,2020-06-19,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,2,568
36435,4086,,,2020-06-20,2020-06-20,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,5,570
36436,4094,,,2020-06-21,2020-06-21,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,8,570
36437,4102,,,2020-06-22,2020-06-22,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,8,572
36438,4107,,,2020-06-23,2020-06-23,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,5,573
36439,4114,,,2020-06-24,2020-06-24,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,7,576
36440,4123,,,2020-06-25,2020-06-25,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,9,577
36441,4127,,,2020-06-26,2020-06-26,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,4,578
36442,4138,,,2020-06-27,2020-06-27,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,11,578
36443,4142,,,2020-06-28,2020-06-28,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,4,581
36444,4145,,,2020-06-29,2020-06-29,Europe,JHU CSSE Global Timeseries,4,,HUN,Hungary,HU,3,585
36445,95,,,2020-05-08,2020-05-08,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36446,94,,,2020-04-18,2020-04-18,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,3
36447,2375,,,2021-04-11,2021-04-11,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,31
36448,102,,,2020-06-25,2020-06-25,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36449,116,,,2020-07-27,2020-07-27,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36450,637,,,2020-12-05,2020-12-05,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,7,3
36451,630,,,2020-12-04,2020-12-04,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,3
36452,2210,,,2021-03-24,2021-03-24,Europe,JHU CSSE Global Timeseries,1,,MCO,Monaco,MC,11,28
36453,2497,,,2021-05-19,2021-05-19,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,2,32
36454,98,,,2020-05-29,2020-05-29,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36455,3275,,,2021-09-11,2021-09-11,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,2,33
36456,3240,,,2021-09-06,2021-09-06,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,6,33
36457,3232,,,2021-09-04,2021-09-04,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,8,33
36458,2447,,,2021-04-28,2021-04-28,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,5,32
36459,797,,,2020-12-26,2020-12-26,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,8,3
36460,756,,,2020-12-22,2020-12-22,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,14,3
36461,77,,,2020-04-06,2020-04-06,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,4,1
36462,11,,,2020-03-21,2020-03-21,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36463,2,,,2020-03-15,2020-03-15,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36464,1,,,2020-03-03,2020-03-03,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36465,1,,,2020-02-29,2020-02-29,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,0
36466,0,,,2020-02-01,2020-02-01,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36467,0,,,2020-01-27,2020-01-27,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36468,2648,,,2021-07-14,2021-07-14,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,8,33
36469,1932,,,2021-02-25,2021-02-25,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,16,23
36470,355,,,2020-10-30,2020-10-30,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,8,2
36471,169,,,2020-09-12,2020-09-12,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,1
36472,2814,,,2021-07-27,2021-07-27,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,18,33
36473,2173,,,2021-03-21,2021-03-21,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,27
36474,99,,,2020-06-13,2020-06-13,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36475,1194,,,2021-01-16,2021-01-16,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,25,7
36476,3290,,,2021-09-20,2021-09-20,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,33
36477,296,,,2020-10-24,2020-10-24,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,2
36478,223,,,2020-10-05,2020-10-05,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,1,2
36479,1956,,,2021-02-28,2021-02-28,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,3,24
36480,120,,,2020-08-02,2020-08-02,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36481,1287,,,2021-01-21,2021-01-21,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,25,9
36482,99,,,2020-06-10,2020-06-10,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36483,0,,,2020-02-03,2020-02-03,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36484,0,,,2020-01-29,2020-01-29,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,0
36485,2508,,,2021-06-02,2021-06-02,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,2,33
36486,4155,,,2020-06-30,2020-06-30,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,10,585
36487,4157,,,2020-07-01,2020-07-01,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,2,586
36488,4166,,,2020-07-02,2020-07-02,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,9,587
36489,4172,,,2020-07-03,2020-07-03,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,6,588
36490,4174,,,2020-07-04,2020-07-04,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,2,589
36491,4183,,,2020-07-05,2020-07-05,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,9,589
36492,4189,,,2020-07-06,2020-07-06,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,6,589
36493,4205,,,2020-07-07,2020-07-07,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,16,589
36494,4210,,,2020-07-08,2020-07-08,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,5,589
36495,4220,,,2020-07-09,2020-07-09,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,10,591
36496,4223,,,2020-07-10,2020-07-10,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,3,593
36497,4229,,,2020-07-11,2020-07-11,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,6,595
36498,4234,,,2020-07-12,2020-07-12,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,5,595
36499,4247,,,2020-07-13,2020-07-13,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,13,595
36500,4258,,,2020-07-14,2020-07-14,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,11,595
36501,4263,,,2020-07-15,2020-07-15,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,5,595
36502,4279,,,2020-07-16,2020-07-16,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,16,595
36503,4293,,,2020-07-17,2020-07-17,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,14,595
36504,4315,,,2020-07-18,2020-07-18,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,22,596
36505,4333,,,2020-07-19,2020-07-19,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,18,596
36506,4339,,,2020-07-20,2020-07-20,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,6,596
36507,4347,,,2020-07-21,2020-07-21,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,8,596
36508,4366,,,2020-07-22,2020-07-22,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,19,596
36509,4380,,,2020-07-23,2020-07-23,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,14,596
36510,4398,,,2020-07-24,2020-07-24,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,18,596
36511,4424,,,2020-07-25,2020-07-25,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,26,596
36512,4435,,,2020-07-26,2020-07-26,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,11,596
36513,4448,,,2020-07-27,2020-07-27,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,13,596
36514,4456,,,2020-07-28,2020-07-28,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,8,596
36515,4465,,,2020-07-29,2020-07-29,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,9,596
36516,4484,,,2020-07-30,2020-07-30,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,19,596
36517,4505,,,2020-07-31,2020-07-31,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,21,596
36518,4526,,,2020-08-01,2020-08-01,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,21,597
36519,4535,,,2020-08-02,2020-08-02,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,9,597
36520,4544,,,2020-08-03,2020-08-03,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,9,597
36521,4553,,,2020-08-04,2020-08-04,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,9,598
36522,4564,,,2020-08-05,2020-08-05,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,11,599
36523,4597,,,2020-08-06,2020-08-06,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,33,600
36524,4621,,,2020-08-07,2020-08-07,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,24,602
36525,4653,,,2020-08-08,2020-08-08,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,32,602
36526,4696,,,2020-08-09,2020-08-09,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,43,602
36527,4731,,,2020-08-10,2020-08-10,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,35,605
36528,4746,,,2020-08-11,2020-08-11,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,15,605
36529,4768,,,2020-08-12,2020-08-12,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,22,605
36530,4813,,,2020-08-13,2020-08-13,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,45,607
36531,4853,,,2020-08-14,2020-08-14,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,40,607
36532,4877,,,2020-08-15,2020-08-15,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,24,607
36533,4916,,,2020-08-16,2020-08-16,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,39,608
36534,4946,,,2020-08-17,2020-08-17,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,30,608
36535,4970,,,2020-08-18,2020-08-18,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,24,609
36536,5002,,,2020-08-19,2020-08-19,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,32,609
36537,5046,,,2020-08-20,2020-08-20,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,44,609
36538,5098,,,2020-08-21,2020-08-21,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,52,611
36539,5133,,,2020-08-22,2020-08-22,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,35,611
36540,5155,,,2020-08-23,2020-08-23,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,22,613
36541,5191,,,2020-08-24,2020-08-24,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,36,613
36542,5215,,,2020-08-25,2020-08-25,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,24,614
36543,5288,,,2020-08-26,2020-08-26,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,73,614
36544,5379,,,2020-08-27,2020-08-27,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,91,614
36545,5511,,,2020-08-28,2020-08-28,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,132,614
36546,5669,,,2020-08-29,2020-08-29,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,158,614
36547,5961,,,2020-08-30,2020-08-30,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,292,614
36548,6139,,,2020-08-31,2020-08-31,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,178,615
36549,6257,,,2020-09-01,2020-09-01,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,118,616
36550,6622,,,2020-09-02,2020-09-02,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,365,619
36551,6923,,,2020-09-03,2020-09-03,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,301,620
36552,7382,,,2020-09-04,2020-09-04,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,459,621
36553,7892,,,2020-09-05,2020-09-05,Europe,JHU CSSE Global Timeseries,3,,HUN,Hungary,HU,510,624
36554,8387,,,2020-09-06,2020-09-06,Europe,JHU CSSE Global Timeseries,0,,HUN,Hungary,HU,495,624
36555,8963,,,2020-09-07,2020-09-07,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,576,625
36556,9304,,,2020-09-08,2020-09-08,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,341,626
36557,9715,,,2020-09-09,2020-09-09,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,411,628
36558,10191,,,2020-09-10,2020-09-10,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,476,630
36559,10909,,,2020-09-11,2020-09-11,Europe,JHU CSSE Global Timeseries,1,,HUN,Hungary,HU,718,631
36560,11825,,,2020-09-12,2020-09-12,Europe,JHU CSSE Global Timeseries,2,,HUN,Hungary,HU,916,633
36561,12309,,,2020-09-13,2020-09-13,Europe,JHU CSSE Global Timeseries,4,,HUN,Hungary,HU,484,637
36562,13153,,,2020-09-14,2020-09-14,Europe,JHU CSSE Global Timeseries,5,,HUN,Hungary,HU,844,642
36563,13879,,,2020-09-15,2020-09-15,Europe,JHU CSSE Global Timeseries,4,,HUN,Hungary,HU,726,646
36564,14460,,,2020-09-16,2020-09-16,Europe,JHU CSSE Global Timeseries,8,,HUN,Hungary,HU,581,654
36565,15170,,,2020-09-17,2020-09-17,Europe,JHU CSSE Global Timeseries,9,,HUN,Hungary,HU,710,663
36566,16111,,,2020-09-18,2020-09-18,Europe,JHU CSSE Global Timeseries,6,,HUN,Hungary,HU,941,669
36567,16920,,,2020-09-19,2020-09-19,Europe,JHU CSSE Global Timeseries,6,,HUN,Hungary,HU,809,675
36568,96,,,2020-05-14,2020-05-14,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36569,106,,,2020-07-03,2020-07-03,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36570,2580,,,2021-07-01,2021-07-01,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,3,33
36571,109,,,2020-07-14,2020-07-14,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,4
36572,3183,,,2021-08-28,2021-08-28,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,5,33
